question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302225_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302225_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302225_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302225_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_2_D,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_3_B,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302225_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_3_D,,,,,50%,❌,3/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302225_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302225_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302226_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_1_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302226_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302226_sibling_2_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_2_D,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302226_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302226_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302226_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302227_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_1_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302227_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302227_sibling_2_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302227_sibling_3_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_3_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302227_sibling_4_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302227_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_A,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_B,,,,,50%,❌,3/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_C,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302232_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_1_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302232_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302232_sibling_2_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_3_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302232_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302232_sibling_4_D,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_A,,,,,80%,✅,4/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_1_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_sibling_1_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_1_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_2_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302233_sibling_4_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302233_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302234_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302234_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302234_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_3_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302234_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_4_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302234_sibling_4_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302234_sibling_4_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302235_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_1_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302235_sibling_1_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302235_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_3_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302235_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_4_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_4_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302235_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302235_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302236_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_1_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_1_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302236_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_2_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302236_sibling_2_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_3_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302236_sibling_3_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302236_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302241_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_1_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302241_sibling_1_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_1_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_1_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_2_A,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_2_B,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302241_sibling_2_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_2_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_3_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_3_B,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_3_C,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302241_sibling_3_D,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_4_A,,,,,100%,✅,5/5,"conciseness, correctness_explanation, grade_appropriateness, textual_evidence, tone",,,,,,,,,,,,
quiz_302241_sibling_4_B,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_4_C,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302241_sibling_4_D,,,,,83%,✅,5/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302242_A,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302242_B,,,,,67%,❌,4/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
quiz_302242_C,,,,,100%,✅,6/6,"conciseness, correct_guidance, grade_appropriateness, misconception_diagnosis, specific_error, tone",,,,,,,,,,,,
